order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,status
3661,120,42,1,53.02,53.02,2026-03-12,completed
3662,95,42,1,53.02,53.02,2025-10-23,returned
3663,163,29,5,208.31,1041.55,2026-05-13,completed
3664,32,36,2,47.99,95.98,2026-01-27,completed
3665,348,17,1,29.16,29.16,2026-01-22,completed
3666,308,35,1,266.09,266.09,2025-10-25,completed
3667,40,23,1,139.29,139.29,2026-02-11,returned
3668,262,29,1,208.31,208.31,2025-10-11,completed
3669,167,16,2,141.06,282.12,2025-11-26,returned
3670,37,24,4,53.81,215.24,2025-10-22,pending
3671,13,19,2,175.73,351.46,2025-08-19,completed
3672,172,39,3,123.41,370.23,2025-07-27,pending
3673,241,42,3,53.02,159.06,2025-12-10,completed
3674,83,40,1,155.79,155.79,2026-05-23,completed
3675,477,3,3,204.94,614.82,2026-04-19,completed
3676,55,38,1,225.61,225.61,2026-06-05,returned
3677,262,14,3,111.53,334.59,2025-07-03,returned
3678,482,38,3,225.61,676.83,2025-12-26,completed
3679,17,25,5,203.02,1015.1,2025-09-10,completed
3680,490,25,1,203.02,203.02,2026-06-09,completed
3681,258,15,5,83.76,418.8,2025-06-18,returned
3682,376,41,5,259.15,1295.75,2026-02-20,pending
3683,434,35,1,266.09,266.09,2025-09-11,returned
3684,242,4,5,179.59,897.95,2026-03-13,returned
3685,163,34,4,68.5,274.0,2025-09-14,completed
3686,151,13,5,36.04,180.2,2025-12-15,completed
3687,410,22,2,260.74,521.48,2026-02-14,completed
3688,162,15,4,83.76,335.04,2025-09-07,completed
3689,228,45,2,79.91,159.82,2025-09-17,pending
3690,181,24,1,53.81,53.81,2025-12-20,returned
3691,469,33,1,274.45,274.45,2026-03-29,completed
3692,310,42,4,53.02,212.08,2026-04-11,completed
3693,118,29,4,208.31,833.24,2026-04-29,returned
3694,126,9,5,87.78,438.9,2025-10-23,pending
3695,341,44,5,181.18,905.9,2026-04-26,completed
3696,408,39,3,123.41,370.23,2026-03-31,completed
3697,61,22,3,260.74,782.22,2025-11-09,completed
3698,259,27,4,163.03,652.12,2025-09-04,completed
3699,324,37,4,225.02,900.08,2025-11-19,completed
3700,8,12,4,69.29,277.16,2025-08-27,completed
3701,135,8,4,129.33,517.32,2026-05-03,returned
3702,381,46,4,205.99,823.96,2025-06-19,completed
3703,427,9,1,87.78,87.78,2025-11-04,pending
3704,38,2,2,71.61,143.22,2025-06-20,completed
3705,471,33,5,274.45,1372.25,2025-07-15,pending
3706,66,28,3,141.89,425.67,2025-11-02,pending
3707,124,45,5,79.91,399.55,2025-06-28,completed
3708,460,8,3,129.33,387.99,2026-01-18,completed
3709,316,38,5,225.61,1128.05,2025-07-31,completed
3710,38,47,1,266.12,266.12,2025-08-11,completed
3711,323,29,4,208.31,833.24,2025-10-07,pending
3712,149,48,4,231.96,927.84,2025-12-05,pending
3713,376,45,2,79.91,159.82,2025-08-31,completed
3714,470,47,5,266.12,1330.6,2026-02-17,returned
3715,459,6,2,182.98,365.96,2026-01-30,completed
3716,190,38,5,225.61,1128.05,2026-06-06,pending
3717,225,25,3,203.02,609.06,2026-04-10,completed
3718,144,33,5,274.45,1372.25,2025-11-03,completed
3719,253,15,3,83.76,251.28,2025-07-04,completed
3720,266,4,5,179.59,897.95,2025-06-28,returned
3721,433,38,5,225.61,1128.05,2025-09-02,pending
3722,197,19,3,175.73,527.19,2025-09-01,completed
3723,489,49,2,92.28,184.56,2025-10-05,completed
3724,221,3,2,204.94,409.88,2025-08-23,returned
3725,451,18,5,187.83,939.15,2025-09-10,returned
3726,178,21,1,295.65,295.65,2026-05-26,completed
3727,148,11,1,130.24,130.24,2025-09-26,completed
3728,115,32,4,123.93,495.72,2026-03-23,completed
3729,311,19,3,175.73,527.19,2025-08-23,completed
3730,73,15,3,83.76,251.28,2025-10-26,completed
3731,430,14,5,111.53,557.65,2026-05-12,returned
3732,15,49,2,92.28,184.56,2026-01-18,returned
3733,276,3,5,204.94,1024.7,2025-09-20,completed
3734,427,1,4,13.34,53.36,2025-08-25,completed
3735,145,24,2,53.81,107.62,2025-09-01,returned
3736,267,28,4,141.89,567.56,2025-06-25,completed
3737,471,30,3,101.33,303.99,2025-08-24,completed
3738,228,46,1,205.99,205.99,2026-05-10,pending
3739,45,32,3,123.93,371.79,2025-09-26,completed
3740,496,18,1,187.83,187.83,2026-06-05,completed
3741,373,6,2,182.98,365.96,2025-07-26,completed
3742,260,21,2,295.65,591.3,2025-06-25,completed
3743,323,18,4,187.83,751.32,2026-05-05,returned
3744,362,44,1,181.18,181.18,2026-03-07,completed
3745,52,3,4,204.94,819.76,2025-08-09,returned
3746,431,21,2,295.65,591.3,2025-11-11,returned
3747,486,43,1,181.33,181.33,2026-02-26,completed
3748,301,16,2,141.06,282.12,2026-04-18,pending
3749,136,15,2,83.76,167.52,2026-05-26,pending
3750,417,10,4,229.08,916.32,2025-07-30,completed
3751,145,47,4,266.12,1064.48,2025-10-26,completed
3752,487,13,1,36.04,36.04,2026-06-15,returned
3753,2,47,2,266.12,532.24,2025-09-06,pending
3754,286,5,4,33.54,134.16,2025-10-13,returned
3755,20,14,2,111.53,223.06,2025-12-11,pending
3756,315,45,3,79.91,239.73,2025-09-18,pending
3757,121,41,5,259.15,1295.75,2025-11-07,completed
3758,337,31,5,73.33,366.65,2026-04-27,completed
3759,449,20,2,19.46,38.92,2025-11-08,completed
3760,251,43,4,181.33,725.32,2026-02-28,pending
3761,279,39,3,123.41,370.23,2025-08-22,pending
3762,113,19,1,175.73,175.73,2026-06-17,completed
3763,215,49,3,92.28,276.84,2026-01-07,pending
3764,340,21,2,295.65,591.3,2026-04-23,pending
3765,238,8,2,129.33,258.66,2026-02-14,completed
3766,178,43,1,181.33,181.33,2026-05-25,pending
3767,397,46,2,205.99,411.98,2025-12-02,pending
3768,211,32,5,123.93,619.65,2026-05-24,completed
3769,138,2,3,71.61,214.83,2026-03-20,returned
3770,32,14,4,111.53,446.12,2025-07-12,returned
3771,134,50,3,6.94,20.82,2025-08-02,completed
3772,415,27,4,163.03,652.12,2025-08-12,pending
3773,134,28,4,141.89,567.56,2026-05-25,completed
3774,373,18,4,187.83,751.32,2026-06-10,completed
3775,158,22,1,260.74,260.74,2025-08-06,pending
3776,294,27,2,163.03,326.06,2026-04-21,completed
3777,400,35,2,266.09,532.18,2025-08-29,completed
3778,169,40,5,155.79,778.95,2025-08-30,completed
3779,11,39,5,123.41,617.05,2026-01-09,completed
3780,400,25,1,203.02,203.02,2025-11-10,completed
3781,33,23,5,139.29,696.45,2026-03-13,completed
3782,186,34,2,68.5,137.0,2025-11-09,returned
3783,430,13,2,36.04,72.08,2025-10-18,returned
3784,149,26,2,196.51,393.02,2026-02-04,completed
3785,212,24,3,53.81,161.43,2025-11-30,completed
3786,482,36,2,47.99,95.98,2026-02-19,completed
3787,387,3,1,204.94,204.94,2025-09-19,returned
3788,204,7,5,216.5,1082.5,2026-06-09,pending
3789,145,3,2,204.94,409.88,2025-07-04,completed
3790,324,2,2,71.61,143.22,2026-04-09,completed
3791,384,3,3,204.94,614.82,2026-02-11,completed
3792,68,25,4,203.02,812.08,2026-01-31,completed
3793,38,6,1,182.98,182.98,2025-08-29,returned
3794,11,47,4,266.12,1064.48,2026-05-14,completed
3795,310,48,5,231.96,1159.8,2026-01-10,completed
3796,406,7,5,216.5,1082.5,2025-10-09,pending
3797,440,13,5,36.04,180.2,2026-04-19,completed
3798,263,21,4,295.65,1182.6,2025-08-13,completed
3799,235,20,3,19.46,58.38,2025-10-22,completed
3800,497,7,3,216.5,649.5,2025-09-20,returned
3801,150,31,4,73.33,293.32,2025-07-07,pending
3802,496,6,2,182.98,365.96,2026-02-16,pending
3803,248,36,3,47.99,143.97,2026-04-21,completed
3804,260,45,5,79.91,399.55,2025-10-03,completed
3805,255,25,1,203.02,203.02,2026-05-21,pending
3806,366,24,5,53.81,269.05,2025-08-05,completed
3807,296,29,2,208.31,416.62,2026-05-13,completed
3808,229,26,2,196.51,393.02,2025-12-31,completed
3809,56,31,5,73.33,366.65,2026-01-29,completed
3810,415,22,2,260.74,521.48,2026-05-27,completed
3811,87,7,5,216.5,1082.5,2025-12-23,completed
3812,128,32,5,123.93,619.65,2025-09-06,completed
3813,316,10,4,229.08,916.32,2026-03-26,pending
3814,390,34,5,68.5,342.5,2025-07-18,completed
3815,130,4,4,179.59,718.36,2026-04-17,pending
3816,428,20,3,19.46,58.38,2025-12-16,completed
3817,353,3,3,204.94,614.82,2026-04-20,returned
3818,447,39,4,123.41,493.64,2026-03-01,completed
3819,387,18,2,187.83,375.66,2026-02-10,returned
3820,256,32,5,123.93,619.65,2025-07-12,completed
3821,165,42,2,53.02,106.04,2025-08-21,pending
3822,264,46,4,205.99,823.96,2025-12-31,returned
3823,472,48,1,231.96,231.96,2025-11-14,completed
3824,193,28,1,141.89,141.89,2026-04-04,completed
3825,83,49,1,92.28,92.28,2026-05-25,returned
3826,86,48,1,231.96,231.96,2026-02-22,completed
3827,20,29,1,208.31,208.31,2026-04-04,pending
3828,321,32,2,123.93,247.86,2025-12-31,returned
3829,384,32,2,123.93,247.86,2025-11-09,returned
3830,5,27,4,163.03,652.12,2025-12-27,completed
3831,151,8,4,129.33,517.32,2026-01-04,completed
3832,315,34,3,68.5,205.5,2025-12-14,completed
3833,73,37,2,225.02,450.04,2025-08-25,completed
3834,412,34,2,68.5,137.0,2025-10-19,returned
3835,266,46,3,205.99,617.97,2026-03-20,returned
3836,237,17,4,29.16,116.64,2025-11-09,completed
3837,85,22,2,260.74,521.48,2026-01-07,returned
3838,6,46,4,205.99,823.96,2026-03-13,completed
3839,77,27,2,163.03,326.06,2025-12-21,pending
3840,160,5,1,33.54,33.54,2026-03-21,completed
3841,276,13,1,36.04,36.04,2025-12-26,pending
3842,32,22,1,260.74,260.74,2025-12-17,returned
3843,81,30,5,101.33,506.65,2025-09-29,completed
3844,453,23,5,139.29,696.45,2026-01-28,completed
3845,476,23,1,139.29,139.29,2025-11-19,completed
3846,421,18,3,187.83,563.49,2026-02-19,pending
3847,189,38,3,225.61,676.83,2026-06-09,returned
3848,479,50,4,6.94,27.76,2026-04-20,completed
3849,329,36,5,47.99,239.95,2026-01-29,completed
3850,79,5,5,33.54,167.7,2026-02-24,completed
3851,144,47,2,266.12,532.24,2025-07-01,completed
3852,53,17,5,29.16,145.8,2025-09-05,completed
3853,331,34,5,68.5,342.5,2025-09-10,pending
3854,396,22,5,260.74,1303.7,2026-05-30,returned
3855,495,39,3,123.41,370.23,2025-09-03,returned
3856,108,43,4,181.33,725.32,2025-12-09,completed
3857,111,1,2,13.34,26.68,2026-05-18,completed
3858,74,40,2,155.79,311.58,2025-09-16,completed
3859,166,31,1,73.33,73.33,2025-11-17,completed
3860,262,4,2,179.59,359.18,2025-09-09,pending
3861,168,28,4,141.89,567.56,2025-10-13,completed
3862,124,33,1,274.45,274.45,2025-11-29,returned
3863,397,26,4,196.51,786.04,2026-05-28,pending
3864,182,46,4,205.99,823.96,2025-11-10,completed
3865,272,34,3,68.5,205.5,2026-01-24,completed
3866,490,39,2,123.41,246.82,2025-08-17,completed
3867,365,41,3,259.15,777.45,2026-06-15,completed
3868,227,28,5,141.89,709.45,2026-05-10,pending
3869,351,45,3,79.91,239.73,2025-11-09,completed
3870,334,36,4,47.99,191.96,2025-09-23,completed
3871,444,12,1,69.29,69.29,2026-01-16,completed
3872,373,30,3,101.33,303.99,2025-07-19,pending
3873,287,14,5,111.53,557.65,2025-08-08,completed
3874,92,25,3,203.02,609.06,2026-04-04,completed
3875,185,13,4,36.04,144.16,2025-07-19,returned
3876,301,13,1,36.04,36.04,2025-10-09,completed
3877,467,22,1,260.74,260.74,2025-12-06,completed
3878,472,17,5,29.16,145.8,2026-01-04,completed
3879,18,39,3,123.41,370.23,2025-10-31,completed
3880,204,42,4,53.02,212.08,2025-09-14,completed
3881,141,45,3,79.91,239.73,2026-01-29,completed
3882,442,37,1,225.02,225.02,2025-07-02,pending
3883,252,39,4,123.41,493.64,2025-12-14,completed
3884,414,31,5,73.33,366.65,2026-01-01,completed
3885,15,3,3,204.94,614.82,2026-02-13,returned
3886,362,46,2,205.99,411.98,2025-10-25,completed
3887,215,9,1,87.78,87.78,2025-11-29,completed
3888,327,4,4,179.59,718.36,2025-12-09,completed
3889,440,21,1,295.65,295.65,2025-12-15,returned
3890,336,18,2,187.83,375.66,2025-12-01,returned
3891,171,48,1,231.96,231.96,2025-11-22,completed
3892,464,46,2,205.99,411.98,2025-11-06,returned
3893,265,47,3,266.12,798.36,2026-04-25,completed
3894,214,43,4,181.33,725.32,2025-12-27,completed
3895,423,5,2,33.54,67.08,2025-10-18,returned
3896,43,10,3,229.08,687.24,2025-10-01,completed
3897,142,29,1,208.31,208.31,2025-11-12,returned
3898,210,13,5,36.04,180.2,2025-06-26,completed
3899,160,41,1,259.15,259.15,2025-08-25,completed
3900,61,36,3,47.99,143.97,2025-12-05,completed
3901,429,30,5,101.33,506.65,2025-09-15,completed
3902,46,37,4,225.02,900.08,2025-09-28,completed
3903,374,6,2,182.98,365.96,2026-02-22,completed
3904,303,12,3,69.29,207.87,2025-07-16,completed
3905,404,50,2,6.94,13.88,2025-11-03,completed
3906,236,14,3,111.53,334.59,2026-06-02,completed
3907,158,47,2,266.12,532.24,2025-07-19,completed
3908,159,48,2,231.96,463.92,2025-10-09,completed
3909,92,25,3,203.02,609.06,2026-05-10,completed
3910,162,9,5,87.78,438.9,2025-12-28,pending
3911,140,15,2,83.76,167.52,2026-01-02,completed
3912,133,12,3,69.29,207.87,2026-01-15,pending
3913,251,17,1,29.16,29.16,2026-02-21,completed
3914,179,38,3,225.61,676.83,2025-07-17,returned
3915,19,29,2,208.31,416.62,2026-04-18,returned
3916,276,25,2,203.02,406.04,2025-10-02,returned
3917,178,14,4,111.53,446.12,2026-06-11,completed
3918,359,14,3,111.53,334.59,2025-09-13,returned
3919,47,36,3,47.99,143.97,2025-07-25,returned
3920,133,50,2,6.94,13.88,2025-08-02,completed
3921,17,30,3,101.33,303.99,2025-07-14,completed
3922,244,34,2,68.5,137.0,2025-11-03,completed
3923,166,30,5,101.33,506.65,2025-07-01,completed
3924,338,37,4,225.02,900.08,2026-01-15,returned
3925,360,3,3,204.94,614.82,2025-09-02,completed
3926,446,41,3,259.15,777.45,2025-10-24,completed
3927,244,11,4,130.24,520.96,2025-09-01,completed
3928,96,22,1,260.74,260.74,2026-03-06,completed
3929,240,20,2,19.46,38.92,2025-10-22,returned
3930,225,12,1,69.29,69.29,2025-09-22,returned
3931,295,30,5,101.33,506.65,2025-10-12,pending
3932,243,47,4,266.12,1064.48,2026-04-02,completed
3933,308,17,3,29.16,87.48,2026-04-29,completed
3934,154,31,4,73.33,293.32,2026-04-11,completed
3935,56,15,5,83.76,418.8,2026-03-09,pending
3936,489,28,3,141.89,425.67,2026-05-11,returned
3937,15,26,5,196.51,982.55,2025-10-01,completed
3938,473,33,2,274.45,548.9,2025-08-30,completed
3939,102,39,5,123.41,617.05,2026-03-18,returned
3940,67,49,2,92.28,184.56,2026-02-06,completed
3941,159,4,1,179.59,179.59,2025-08-09,completed
3942,203,23,4,139.29,557.16,2026-05-15,completed
3943,338,30,1,101.33,101.33,2026-04-05,completed
3944,155,13,2,36.04,72.08,2026-03-22,completed
3945,121,6,2,182.98,365.96,2026-03-31,completed
3946,371,28,1,141.89,141.89,2026-01-13,completed
3947,433,10,5,229.08,1145.4,2026-06-06,completed
3948,82,1,4,13.34,53.36,2025-09-26,completed
3949,282,7,4,216.5,866.0,2025-06-20,pending
3950,468,45,2,79.91,159.82,2026-04-12,pending
3951,426,43,4,181.33,725.32,2025-10-11,pending
3952,391,46,2,205.99,411.98,2025-10-04,completed
3953,163,25,2,203.02,406.04,2026-05-02,completed
3954,460,26,3,196.51,589.53,2025-10-29,completed
3955,306,44,4,181.18,724.72,2026-04-17,pending
3956,178,35,1,266.09,266.09,2025-11-20,pending
3957,14,43,5,181.33,906.65,2025-11-21,completed
3958,394,39,2,123.41,246.82,2026-05-02,completed
3959,175,24,3,53.81,161.43,2026-01-28,returned
3960,307,1,5,13.34,66.7,2026-04-07,pending
3961,71,5,2,33.54,67.08,2026-02-26,pending
3962,109,13,1,36.04,36.04,2025-06-21,completed
3963,174,28,1,141.89,141.89,2025-12-17,pending
3964,218,42,2,53.02,106.04,2026-02-26,completed
3965,199,19,3,175.73,527.19,2026-01-02,pending
3966,491,3,3,204.94,614.82,2026-04-08,pending
3967,204,12,2,69.29,138.58,2025-08-13,returned
3968,413,7,4,216.5,866.0,2026-05-19,completed
3969,336,23,1,139.29,139.29,2025-11-18,pending
3970,164,1,2,13.34,26.68,2025-09-13,completed
3971,197,37,5,225.02,1125.1,2025-09-13,pending
3972,335,1,4,13.34,53.36,2026-03-24,pending
3973,156,28,1,141.89,141.89,2026-04-03,pending
3974,310,17,1,29.16,29.16,2025-09-06,pending
3975,400,33,3,274.45,823.35,2025-12-18,pending
3976,433,46,3,205.99,617.97,2025-09-15,returned
3977,403,24,1,53.81,53.81,2026-01-03,completed
3978,389,28,5,141.89,709.45,2026-01-30,pending
3979,77,44,1,181.18,181.18,2026-04-18,completed
3980,133,22,5,260.74,1303.7,2026-01-17,completed
3981,373,33,5,274.45,1372.25,2026-04-07,pending
3982,238,28,1,141.89,141.89,2025-12-16,completed
3983,445,3,1,204.94,204.94,2026-03-24,pending
3984,26,30,3,101.33,303.99,2026-04-29,returned
3985,130,44,3,181.18,543.54,2025-12-13,pending
3986,393,22,3,260.74,782.22,2025-10-27,completed
3987,92,35,3,266.09,798.27,2026-04-20,completed
3988,9,23,4,139.29,557.16,2025-07-20,pending
3989,326,21,3,295.65,886.95,2025-10-16,completed
3990,183,39,1,123.41,123.41,2026-05-11,completed
3991,128,35,4,266.09,1064.36,2025-08-28,completed
3992,49,6,5,182.98,914.9,2025-11-30,completed
3993,325,47,2,266.12,532.24,2026-04-12,pending
3994,177,28,3,141.89,425.67,2026-06-17,pending
3995,125,45,5,79.91,399.55,2026-03-15,returned
3996,21,37,4,225.02,900.08,2025-11-26,completed
3997,20,21,3,295.65,886.95,2025-09-06,completed
3998,196,39,1,123.41,123.41,2025-12-04,returned
3999,173,47,1,266.12,266.12,2025-12-08,completed
4000,12,28,4,141.89,567.56,2026-05-14,completed
4001,370,48,3,231.96,695.88,2026-01-19,completed
4002,407,28,1,141.89,141.89,2025-06-28,completed
4003,156,37,3,225.02,675.06,2025-11-09,returned
4004,438,33,5,274.45,1372.25,2025-08-09,completed
4005,192,45,1,79.91,79.91,2026-01-27,returned
4006,390,31,2,73.33,146.66,2026-05-22,pending
4007,142,18,2,187.83,375.66,2025-08-05,returned
4008,310,43,1,181.33,181.33,2025-10-13,pending
4009,140,12,3,69.29,207.87,2026-03-30,completed
4010,10,27,2,163.03,326.06,2025-06-20,pending
4011,141,43,2,181.33,362.66,2025-12-28,completed
4012,405,30,5,101.33,506.65,2026-04-27,completed
4013,116,7,2,216.5,433.0,2026-02-27,completed
4014,114,46,3,205.99,617.97,2026-05-07,completed
4015,373,40,3,155.79,467.37,2025-11-01,returned
4016,216,30,5,101.33,506.65,2025-10-26,returned
4017,200,22,5,260.74,1303.7,2025-09-12,pending
4018,176,36,1,47.99,47.99,2025-11-26,completed
4019,422,21,3,295.65,886.95,2025-11-29,pending
4020,438,10,4,229.08,916.32,2026-03-10,pending
4021,358,14,5,111.53,557.65,2026-04-05,completed
4022,131,44,4,181.18,724.72,2025-11-20,pending
4023,496,3,5,204.94,1024.7,2026-04-09,completed
4024,288,41,4,259.15,1036.6,2026-04-15,completed
4025,383,6,2,182.98,365.96,2026-03-12,returned
4026,150,24,3,53.81,161.43,2026-01-11,completed
4027,16,29,4,208.31,833.24,2025-10-11,completed
4028,86,40,5,155.79,778.95,2025-10-21,returned
4029,221,23,5,139.29,696.45,2026-01-30,pending
4030,385,49,1,92.28,92.28,2025-06-26,completed
4031,121,36,4,47.99,191.96,2026-01-23,pending
4032,194,35,2,266.09,532.18,2026-04-18,returned
4033,203,8,1,129.33,129.33,2025-06-29,completed
4034,293,14,1,111.53,111.53,2026-06-10,completed
4035,393,12,2,69.29,138.58,2025-08-10,pending
4036,181,36,4,47.99,191.96,2025-08-15,completed
4037,143,27,5,163.03,815.15,2025-10-23,completed
4038,323,50,3,6.94,20.82,2026-01-23,completed
4039,258,43,3,181.33,543.99,2026-02-16,returned
4040,116,35,4,266.09,1064.36,2026-04-23,pending
4041,147,32,4,123.93,495.72,2026-02-06,pending
4042,205,11,2,130.24,260.48,2026-06-06,completed
4043,425,1,5,13.34,66.7,2026-02-08,completed
4044,336,49,4,92.28,369.12,2026-01-25,completed
4045,197,44,1,181.18,181.18,2026-05-19,returned
4046,499,42,4,53.02,212.08,2025-11-15,pending
4047,326,27,2,163.03,326.06,2025-11-12,completed
4048,71,40,2,155.79,311.58,2025-09-04,returned
4049,42,40,5,155.79,778.95,2025-11-15,returned
4050,485,37,4,225.02,900.08,2025-07-11,completed
4051,128,21,5,295.65,1478.25,2026-01-10,completed
4052,351,37,4,225.02,900.08,2025-11-14,completed
4053,381,24,1,53.81,53.81,2025-08-29,returned
4054,283,42,4,53.02,212.08,2025-12-18,returned
4055,235,13,2,36.04,72.08,2025-07-29,completed
4056,90,47,2,266.12,532.24,2025-10-22,pending
4057,166,46,2,205.99,411.98,2026-01-24,completed
4058,458,19,1,175.73,175.73,2025-12-09,completed
4059,237,14,5,111.53,557.65,2026-02-20,pending
4060,228,16,5,141.06,705.3,2026-05-30,completed
4061,257,12,4,69.29,277.16,2025-10-13,completed
4062,447,39,3,123.41,370.23,2025-07-23,completed
4063,370,16,4,141.06,564.24,2025-08-22,completed
4064,350,1,1,13.34,13.34,2025-07-27,pending
4065,442,34,4,68.5,274.0,2026-03-06,pending
4066,491,5,4,33.54,134.16,2026-01-17,completed
4067,62,46,5,205.99,1029.95,2025-08-24,returned
4068,366,42,5,53.02,265.1,2025-06-29,completed
4069,424,29,4,208.31,833.24,2026-05-03,completed
4070,425,19,4,175.73,702.92,2026-03-11,completed
4071,367,24,4,53.81,215.24,2026-02-06,returned
4072,220,41,4,259.15,1036.6,2025-12-23,completed
4073,434,7,2,216.5,433.0,2025-06-27,completed
4074,386,49,5,92.28,461.4,2025-08-28,completed
4075,188,47,2,266.12,532.24,2025-09-02,pending
4076,73,43,3,181.33,543.99,2025-07-13,completed
4077,136,31,2,73.33,146.66,2026-06-05,completed
4078,235,22,1,260.74,260.74,2025-11-13,pending
4079,388,49,2,92.28,184.56,2025-10-05,completed
4080,353,22,3,260.74,782.22,2025-09-04,pending
4081,359,22,4,260.74,1042.96,2025-09-15,completed
4082,305,37,3,225.02,675.06,2025-10-08,completed
4083,76,49,2,92.28,184.56,2026-02-28,returned
4084,114,19,1,175.73,175.73,2026-01-06,completed
4085,366,37,3,225.02,675.06,2025-07-14,completed
4086,291,20,2,19.46,38.92,2025-12-10,completed
4087,345,31,4,73.33,293.32,2025-07-09,completed
4088,76,10,2,229.08,458.16,2025-11-07,returned
4089,132,19,4,175.73,702.92,2026-01-04,completed
4090,299,2,2,71.61,143.22,2025-06-21,completed
4091,7,10,5,229.08,1145.4,2025-08-22,completed
4092,382,24,5,53.81,269.05,2025-10-21,returned
4093,317,26,4,196.51,786.04,2026-05-16,completed
4094,301,23,2,139.29,278.58,2026-06-05,returned
4095,192,21,5,295.65,1478.25,2025-11-23,pending
4096,446,32,2,123.93,247.86,2025-11-15,returned
4097,248,31,2,73.33,146.66,2025-08-16,pending
4098,176,1,1,13.34,13.34,2025-07-30,completed
4099,115,20,2,19.46,38.92,2025-08-06,completed
4100,399,18,5,187.83,939.15,2026-01-11,completed
4101,183,42,2,53.02,106.04,2025-11-26,pending
4102,468,30,5,101.33,506.65,2025-12-19,completed
4103,460,48,5,231.96,1159.8,2026-04-01,completed
4104,187,48,2,231.96,463.92,2025-07-13,completed
4105,488,26,1,196.51,196.51,2025-11-15,completed
4106,139,33,1,274.45,274.45,2026-06-02,returned
4107,447,35,5,266.09,1330.45,2026-05-19,completed
4108,291,4,4,179.59,718.36,2025-09-05,returned
4109,132,16,2,141.06,282.12,2025-08-06,completed
4110,117,45,2,79.91,159.82,2026-05-21,pending
4111,312,12,1,69.29,69.29,2025-09-04,completed
4112,47,36,3,47.99,143.97,2025-10-15,completed
4113,464,47,1,266.12,266.12,2025-12-01,completed
4114,32,34,3,68.5,205.5,2026-04-30,completed
4115,300,15,2,83.76,167.52,2026-03-19,returned
4116,51,31,4,73.33,293.32,2026-03-02,returned
4117,405,4,3,179.59,538.77,2025-12-18,completed
4118,60,13,4,36.04,144.16,2025-08-17,pending
4119,102,6,4,182.98,731.92,2026-02-06,completed
4120,111,35,5,266.09,1330.45,2026-01-26,returned
4121,292,32,3,123.93,371.79,2026-06-16,completed
4122,441,38,4,225.61,902.44,2025-10-15,completed
4123,399,47,4,266.12,1064.48,2026-01-31,completed
4124,387,38,5,225.61,1128.05,2025-09-03,pending
4125,387,1,3,13.34,40.02,2025-12-29,pending
4126,253,39,3,123.41,370.23,2026-03-22,completed
4127,248,22,5,260.74,1303.7,2026-03-09,returned
4128,136,19,3,175.73,527.19,2025-12-12,returned
4129,141,16,3,141.06,423.18,2025-10-01,returned
4130,321,33,3,274.45,823.35,2025-09-03,pending
4131,250,8,2,129.33,258.66,2025-06-19,completed
4132,241,21,5,295.65,1478.25,2025-08-11,pending
4133,34,11,2,130.24,260.48,2025-12-07,pending
4134,49,44,3,181.18,543.54,2025-07-11,pending
4135,422,22,5,260.74,1303.7,2026-05-03,completed
4136,391,13,1,36.04,36.04,2025-11-19,completed
4137,257,14,3,111.53,334.59,2026-02-06,completed
4138,242,21,5,295.65,1478.25,2026-04-26,completed
4139,475,44,3,181.18,543.54,2025-09-20,returned
4140,345,14,5,111.53,557.65,2026-01-07,completed
4141,99,21,2,295.65,591.3,2025-10-22,pending
4142,313,11,2,130.24,260.48,2026-06-05,completed
4143,243,21,5,295.65,1478.25,2026-01-24,returned
4144,118,27,3,163.03,489.09,2026-05-24,completed
4145,190,31,3,73.33,219.99,2025-12-24,completed
4146,373,20,3,19.46,58.38,2025-12-12,completed
4147,231,48,3,231.96,695.88,2025-12-13,completed
4148,202,28,5,141.89,709.45,2026-01-26,pending
4149,29,1,4,13.34,53.36,2025-07-02,pending
4150,500,23,2,139.29,278.58,2026-03-30,pending
4151,10,50,3,6.94,20.82,2025-07-22,completed
4152,151,14,3,111.53,334.59,2025-10-06,completed
4153,219,2,3,71.61,214.83,2026-02-22,pending
4154,287,21,5,295.65,1478.25,2026-05-25,completed
4155,258,14,5,111.53,557.65,2026-06-08,pending
4156,39,18,1,187.83,187.83,2025-12-11,completed
4157,371,11,3,130.24,390.72,2025-10-29,pending
4158,241,47,5,266.12,1330.6,2026-03-15,completed
4159,353,50,4,6.94,27.76,2026-05-10,pending
4160,311,16,3,141.06,423.18,2026-03-20,returned
4161,52,25,1,203.02,203.02,2026-04-20,completed
4162,142,41,3,259.15,777.45,2025-10-10,returned
4163,473,24,4,53.81,215.24,2025-11-15,completed
4164,69,8,4,129.33,517.32,2026-02-10,completed
4165,423,21,4,295.65,1182.6,2026-05-02,completed
4166,154,10,5,229.08,1145.4,2026-04-27,returned
4167,46,13,5,36.04,180.2,2026-05-13,pending
4168,294,16,3,141.06,423.18,2025-08-24,returned
4169,286,49,3,92.28,276.84,2025-11-25,returned
4170,72,19,1,175.73,175.73,2025-09-21,completed
4171,491,45,3,79.91,239.73,2025-08-25,completed
4172,383,50,4,6.94,27.76,2026-06-01,completed
4173,240,12,3,69.29,207.87,2026-02-11,completed
4174,171,30,3,101.33,303.99,2026-03-28,completed
4175,131,44,3,181.18,543.54,2025-12-01,returned
